"","year","datanum","serial","hhwt","region","stateicp","county","urban","gq","pernum","perwt","sex","age","race","raced","bpl","bpld","school","higrade","higraded"
"21",1940,2,27101254,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",2,"2nd grade"
"22",1940,2,27101270,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"23",1940,2,27101272,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"24",1940,2,27101285,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"25",1940,2,27101294,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"26",1940,2,27101295,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"27",1940,2,27101303,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"28",1940,2,27101312,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",6,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"29",1940,2,27101313,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"30",1940,2,27101313,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"31",1940,2,27101317,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",1,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"32",1940,2,27101332,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"33",1940,2,27101372,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"34",1940,2,27101376,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",6,"6th grade"
"35",1940,2,27101376,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"36",1940,2,27101382,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"37",1940,2,27101383,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Indiana","Indiana","No, not in school",12,"12th grade"
"38",1940,2,27101391,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Indiana","Indiana","Yes, in school",11,"11th grade"
"39",1940,2,27101398,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"40",1940,2,27101399,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"41",1940,2,27101404,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"42",1940,2,27101421,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"43",1940,2,27101430,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"44",1940,2,27101431,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",9,"9th grade"
"45",1940,2,27101437,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",6,"6th grade"
"46",1940,2,27101438,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"47",1940,2,27101461,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"48",1940,2,27101462,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",20,"White","White","Indiana","Indiana","No, not in school",6,"6th grade"
"49",1940,2,27101463,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"50",1940,2,27101465,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"51",1940,2,27101476,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",6,"6th grade"
"52",1940,2,27101483,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"53",1940,2,27101493,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"54",1940,2,27101506,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"55",1940,2,27101510,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",18,"White","White","Indiana","Indiana","Yes, in school",11,"11th grade"
"56",1940,2,27101511,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"57",1940,2,27101522,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",15,"3rd year of college"
"58",1940,2,27101531,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"59",1940,2,27101537,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"60",1940,2,27101538,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",9,"9th grade"
"61",1940,2,27101572,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Indiana","Indiana","No, not in school",12,"12th grade"
"62",1940,2,27101581,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"63",1940,2,27101584,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",13,"1st year of college"
"64",1940,2,27101590,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"65",1940,2,27101622,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"66",1940,2,27101623,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"67",1940,2,27101626,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"68",1940,2,27101633,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"69",1940,2,27101648,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"70",1940,2,27101659,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"71",1940,2,27101661,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",17,"White","White","Indiana","Indiana","No, not in school",10,"10th grade"
"72",1940,2,27101662,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",17,"White","White","Indiana","Indiana","Yes, in school",11,"11th grade"
"73",1940,2,27101663,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Indiana","Indiana","No, not in school",10,"10th grade"
"74",1940,2,27101664,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"75",1940,2,27101665,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"76",1940,2,27101677,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Michigan","Michigan","Yes, in school",11,"11th grade"
"77",1940,2,27101680,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"78",1940,2,27101687,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"79",1940,2,27101688,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",12,"12th grade"
"80",1940,2,27101692,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Indiana","Indiana","No, not in school",10,"10th grade"
"81",1940,2,27101692,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Indiana","Indiana","No, not in school",9,"9th grade"
"82",1940,2,27101702,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"83",1940,2,27101702,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"84",1940,2,27101703,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",21,"White","White","Indiana","Indiana","No, not in school",12,"12th grade"
"85",1940,2,27101705,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"86",1940,2,27101707,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"87",1940,2,27101715,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"88",1940,2,27101719,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",6,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"89",1940,2,27101725,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"90",1940,2,27101726,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"91",1940,2,27101726,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"92",1940,2,27101727,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"93",1940,2,27101728,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",6,"6th grade"
"94",1940,2,27101731,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"95",1940,2,27101732,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"96",1940,2,27101747,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"97",1940,2,27101756,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"98",1940,2,27101756,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",12,"12th grade"
"99",1940,2,27101769,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"100",1940,2,27101770,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"101",1940,2,27101778,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",6,"6th grade"
"102",1940,2,27101781,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"103",1940,2,27101781,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"104",1940,2,27101781,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"105",1940,2,27101783,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"106",1940,2,27101784,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"107",1940,2,27101786,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"108",1940,2,27101786,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"109",1940,2,27101794,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"110",1940,2,27101798,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"111",1940,2,27101807,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"112",1940,2,27101807,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"113",1940,2,27101814,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"114",1940,2,27101816,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"115",1940,2,27101816,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"116",1940,2,27101819,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"117",1940,2,27101826,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"118",1940,2,27101832,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"119",1940,2,27101839,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",9,"9th grade"
"120",1940,2,27101841,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",6,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",9,"9th grade"
"121",1940,2,27101845,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"122",1940,2,27101854,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"123",1940,2,27101873,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"124",1940,2,27101877,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"125",1940,2,27101902,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"126",1940,2,27101906,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",1,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"127",1940,2,27101908,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"128",1940,2,27101908,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",7,"7th grade"
"129",1940,2,27101913,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"130",1940,2,27101913,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"131",1940,2,27101924,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",2,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"132",1940,2,27101931,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",6,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"133",1940,2,27101931,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",7,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"134",1940,2,27101940,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",14,"2nd year of college"
"135",1940,2,27101948,1,"East North Central Div.","Ohio",1250,"Rural","Fragment",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"136",1940,2,27101949,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"137",1940,2,27101955,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"138",1940,2,27101959,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"139",1940,2,27101959,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",13,"1st year of college"
"140",1940,2,27101959,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"141",1940,2,27101962,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"142",1940,2,27101963,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"143",1940,2,27101969,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",1,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"144",1940,2,27101986,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",1,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"145",1940,2,27101988,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Indiana","Indiana","No, not in school",8,"8th grade"
"146",1940,2,27101996,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"147",1940,2,27101996,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",6,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"148",1940,2,27102000,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"149",1940,2,27102003,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"150",1940,2,27102004,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"151",1940,2,27102007,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"152",1940,2,27102010,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Illinois","Illinois","No, not in school",12,"12th grade"
"153",1940,2,27102019,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"154",1940,2,27102030,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"155",1940,2,27102035,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"156",1940,2,27102039,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"157",1940,2,27102043,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Illinois","Illinois","No, not in school",12,"12th grade"
"158",1940,2,27102043,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",5,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"159",1940,2,27102046,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",13,"1st year of college"
"160",1940,2,27102052,1,"East North Central Div.","Ohio",1250,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
