"","year","datanum","serial","hhwt","region","stateicp","county","urban","gq","pernum","perwt","sex","age","race","raced","bpl","bpld","school","higrade","higraded"
"43",1940,2,27179905,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",2,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"44",1940,2,27179914,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"45",1940,2,27179919,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"46",1940,2,27179921,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"47",1940,2,27179926,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",6,"6th grade"
"48",1940,2,27179927,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"49",1940,2,27179932,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"50",1940,2,27179936,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"51",1940,2,27179970,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",2,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",8,"8th grade"
"52",1940,2,27179972,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"53",1940,2,27179972,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"54",1940,2,27179975,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"55",1940,2,27179997,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"56",1940,2,27179997,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",9,"9th grade"
"57",1940,2,27180010,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",6,1,"Male",18,"White","White","Kentucky","Kentucky","No, not in school",4,"4th grade"
"58",1940,2,27180010,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",7,1,"Male",18,"White","White","Kentucky","Kentucky","No, not in school",4,"4th grade"
"59",1940,2,27180021,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"60",1940,2,27180028,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"61",1940,2,27180028,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"62",1940,2,27180033,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"63",1940,2,27180038,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"64",1940,2,27180038,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"65",1940,2,27180038,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",5,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",9,"9th grade"
"66",1940,2,27180041,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"67",1940,2,27180046,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"68",1940,2,27180060,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"69",1940,2,27180060,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",5,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"70",1940,2,27180062,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"71",1940,2,27180079,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"72",1940,2,27180081,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"73",1940,2,27180085,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"74",1940,2,27180089,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",2,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"75",1940,2,27180091,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"76",1940,2,27180095,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",12,"12th grade"
"77",1940,2,27180098,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"78",1940,2,27180109,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"79",1940,2,27180109,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",5,"5th grade"
"80",1940,2,27180120,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",5,1,"Male",19,"White","White","Kentucky","Kentucky","No, not in school",7,"7th grade"
"81",1940,2,27180127,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",2,1,"Male",19,"White","White","Michigan","Michigan","Yes, in school",9,"9th grade"
"82",1940,2,27180129,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",2,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"83",1940,2,27180149,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"84",1940,2,27180149,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"85",1940,2,27180158,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Kentucky","Kentucky","No, not in school",8,"8th grade"
"86",1940,2,27180163,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"87",1940,2,27180163,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"88",1940,2,27180169,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",5,"5th grade"
"89",1940,2,27180183,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Kentucky","Kentucky","No, not in school",7,"7th grade"
"90",1940,2,27180188,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"91",1940,2,27180191,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"92",1940,2,27180192,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",2,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"93",1940,2,27180192,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",8,"8th grade"
"94",1940,2,27180200,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"95",1940,2,27180202,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"96",1940,2,27180204,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"97",1940,2,27180205,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"98",1940,2,27180205,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",5,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"99",1940,2,27180210,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",6,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"100",1940,2,27180211,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"101",1940,2,27180221,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"102",1940,2,27180222,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"103",1940,2,27180222,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"104",1940,2,27180226,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",8,"8th grade"
"105",1940,2,27180227,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",1,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"106",1940,2,27180227,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"107",1940,2,27180236,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",3,"3rd grade"
"108",1940,2,27180240,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"109",1940,2,27180260,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",2,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"110",1940,2,27180261,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"111",1940,2,27180270,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"112",1940,2,27180270,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"113",1940,2,27180273,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"114",1940,2,27180284,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Kentucky","Kentucky","No, not in school",1,"1st grade"
"115",1940,2,27180287,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"116",1940,2,27180300,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"117",1940,2,27180315,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"118",1940,2,27180315,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"119",1940,2,27180318,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",9,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"120",1940,2,27180325,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"121",1940,2,27180326,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"122",1940,2,27180328,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",5,"5th grade"
"123",1940,2,27180328,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",6,"6th grade"
"124",1940,2,27180329,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"125",1940,2,27180331,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"126",1940,2,27180348,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",13,"1st year of college"
"127",1940,2,27180387,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"128",1940,2,27180390,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",2,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",6,"6th grade"
"129",1940,2,27180393,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"130",1940,2,27180395,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"131",1940,2,27180404,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",6,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"132",1940,2,27180404,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",7,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"133",1940,2,27180419,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",15,"3rd year of college"
"134",1940,2,27180429,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"135",1940,2,27180433,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",2,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"136",1940,2,27180433,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"137",1940,2,27180451,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"138",1940,2,27180467,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"139",1940,2,27180475,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"140",1940,2,27180475,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"141",1940,2,27180486,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"142",1940,2,27180494,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"143",1940,2,27180496,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"144",1940,2,27180501,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"145",1940,2,27180503,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"146",1940,2,27180505,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"147",1940,2,27180506,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"148",1940,2,27180507,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"149",1940,2,27180507,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",12,"12th grade"
"150",1940,2,27180511,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"151",1940,2,27180511,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"152",1940,2,27180512,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"153",1940,2,27180517,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",6,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"154",1940,2,27180528,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",2,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"155",1940,2,27180546,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"156",1940,2,27180552,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",13,"1st year of college"
"157",1940,2,27180552,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"158",1940,2,27180556,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","West Virginia","West Virginia","No, not in school",6,"6th grade"
"159",1940,2,27180574,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Michigan","Michigan","Yes, in school",8,"8th grade"
"160",1940,2,27180576,1,"East North Central Div.","Ohio",1410,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
