"","year","datanum","serial","hhwt","region","stateicp","county","urban","gq","pernum","perwt","sex","age","race","raced","bpl","bpld","school","higrade","higraded"
"58",1940,2,26619020,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",2,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"59",1940,2,26619023,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"60",1940,2,26619039,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"61",1940,2,26619039,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"62",1940,2,26619044,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"63",1940,2,26619047,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"64",1940,2,26619059,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"65",1940,2,26619066,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"66",1940,2,26619066,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"67",1940,2,26619066,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",5,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"68",1940,2,26619077,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"69",1940,2,26619078,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",5,"5th grade"
"70",1940,2,26619087,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",1,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"71",1940,2,26619097,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",4,"4th grade"
"72",1940,2,26619112,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",5,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"73",1940,2,26619115,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"74",1940,2,26619116,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"75",1940,2,26619121,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"76",1940,2,26619130,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",5,"5th grade"
"77",1940,2,26619130,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"78",1940,2,26619131,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",6,"6th grade"
"79",1940,2,26619132,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"80",1940,2,26619134,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"81",1940,2,26619140,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",5,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"82",1940,2,26619142,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"83",1940,2,26619143,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"84",1940,2,26619169,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"85",1940,2,26619169,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"86",1940,2,26619172,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",13,"1st year of college"
"87",1940,2,26619172,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",5,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"88",1940,2,26619173,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",2,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"89",1940,2,26619184,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"90",1940,2,26619188,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"91",1940,2,26619189,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"92",1940,2,26619197,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"93",1940,2,26619202,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",2,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"94",1940,2,26619207,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"95",1940,2,26619215,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"96",1940,2,26619221,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"97",1940,2,26619222,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"98",1940,2,26619223,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",13,"1st year of college"
"99",1940,2,26619234,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Kentucky","Kentucky","Yes, in school",11,"11th grade"
"100",1940,2,26619236,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"101",1940,2,26619238,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",12,"12th grade"
"102",1940,2,26619239,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",2,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"103",1940,2,26619245,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"104",1940,2,26619247,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"105",1940,2,26619250,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"106",1940,2,26619255,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"107",1940,2,26619256,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"108",1940,2,26619258,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"109",1940,2,26619266,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",2,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"110",1940,2,26619274,1,"East North Central Div.","Ohio",470,"Rural","Fragment",1,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",4,"4th grade"
"111",1940,2,26619283,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"112",1940,2,26619288,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"113",1940,2,26619292,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"114",1940,2,26619298,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"115",1940,2,26619306,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"116",1940,2,26619313,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",12,"12th grade"
"117",1940,2,26619322,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",5,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"118",1940,2,26619330,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",6,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"119",1940,2,26619350,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",6,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"120",1940,2,26619353,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"121",1940,2,26619384,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"122",1940,2,26619398,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"123",1940,2,26619431,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"124",1940,2,26619439,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"125",1940,2,26619465,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"126",1940,2,26619479,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"127",1940,2,26619492,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"128",1940,2,26619505,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"129",1940,2,26619514,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",2,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"130",1940,2,26619516,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"131",1940,2,26619516,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",5,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"132",1940,2,26619522,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",9,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"133",1940,2,26619524,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",7,"7th grade"
"134",1940,2,26619525,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",2,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"135",1940,2,26619560,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",14,"2nd year of college"
"136",1940,2,26619581,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"137",1940,2,26619582,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Kentucky","Kentucky","No, not in school",10,"10th grade"
"138",1940,2,26619582,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Kentucky","Kentucky","Yes, in school",11,"11th grade"
"139",1940,2,26619583,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"140",1940,2,26619590,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"141",1940,2,26619600,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",1,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"142",1940,2,26619610,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"143",1940,2,26619621,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"144",1940,2,26619625,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"145",1940,2,26619625,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",12,"12th grade"
"146",1940,2,26619633,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",1,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"147",1940,2,26619640,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"148",1940,2,26619641,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"149",1940,2,26619648,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"150",1940,2,26619659,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"151",1940,2,26619673,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"152",1940,2,26619677,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"153",1940,2,26619681,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",12,"12th grade"
"154",1940,2,26619685,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"155",1940,2,26619699,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Indiana","Indiana","No, not in school",9,"9th grade"
"156",1940,2,26619699,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Indiana","Indiana","No, not in school",9,"9th grade"
"157",1940,2,26619706,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"158",1940,2,26619706,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",5,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"159",1940,2,26619713,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",6,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",6,"6th grade"
"160",1940,2,26619731,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"161",1940,2,26619742,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"162",1940,2,26619746,1,"East North Central Div.","Ohio",470,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
