"","year","name","percent_farm_tractor","fips"
"56",1925,"RANDOLPH",0.0079885877318117,1111
"57",1925,"RUSSELL",0.00766423357664234,1113
"58",1925,"ST CLAIR",0.0213991769547325,1115
"59",1925,"SHELBY",0.0187695516162669,1117
"60",1925,"SUMTER",0.00275387263339071,1119
"61",1925,"TALLADEGA",0.0180845644421803,1121
"62",1925,"TALLAPOOSA",0.0116132289825802,1123
"63",1925,"TUSCALOOSA",0.00529610014443909,1125
"64",1925,"WALKER",0.00397482610135807,1127
"65",1925,"WASHINGTON",0.0141891891891892,1129
"66",1925,"WILCOX",0.00454654223498445,1131
"67",1925,"WINSTON/HANCOCK",0.00432432432432432,1133
"470",1925,"ARKANSAS",0.420470262793914,5001
"471",1925,"ASHLEY",0.00774410774410774,5003
"472",1925,"BAXTER",0.00728959575878065,5005
"473",1925,"BENTON",0.0339321357285429,5007
"474",1925,"BOONE",0.00796812749003984,5009
"475",1925,"BRADLEY",0.00295639320029564,5011
"476",1925,"CALHOUN",0,5013
"477",1925,"CARROLL",0.00545702592087312,5015
"478",1925,"CHICOT",0.0123256568277652,5017
"479",1925,"CLARK",0.00656383327863472,5019
"480",1925,"CLAY",0.0145719489981785,5021
"481",1925,"CLEBURNE",0.00201612903225806,5023
"482",1925,"CLEVELAND",0.00436046511627907,5025
"483",1925,"COLUMBIA",0.00145137880986938,5027
"484",1925,"CONWAY",0.00661417322834646,5029
"485",1925,"CRAIGHEAD",0.0177501152604887,5031
"486",1925,"CRAWFORD",0.0107003891050584,5033
"487",1925,"CRITTENDEN",0.0114579217700514,5035
"488",1925,"CROSS",0.0219946909366705,5037
"489",1925,"DALLAS",0.0147904683648316,5039
"490",1925,"DESHA",0.00440366972477064,5041
"491",1925,"DREW",0.00414000752728641,5043
"492",1925,"FAULKNER",0.00603427468018344,5045
"493",1925,"FRANKLIN",0.00730688935281837,5047
"494",1925,"FULTON",0.00576519916142558,5049
"495",1925,"GARLAND",0.0116340560549974,5051
"496",1925,"GRANT",0.00764951321279555,5053
"497",1925,"GREENE",0.00520833333333333,5055
"498",1925,"HEMPSTEAD",0.00754716981132075,5057
"499",1925,"HOT SPRING",0.00264410364886304,5059
"500",1925,"HOWARD",0.00497689299680057,5061
"501",1925,"INDEPENDENCE",0.0125,5063
"502",1925,"IZARD",0.00164541341011929,5065
"503",1925,"JACKSON",0.0139170774137431,5067
"504",1925,"JEFFERSON",0.00332678058369878,5069
"505",1925,"JOHNSON",0.00827871679889617,5071
"506",1925,"LAFAYETTE",0.00370644922164566,5073
"507",1925,"LAWRENCE",0.0123501634580458,5075
"508",1925,"LEE",0.0180072028811525,5077
"509",1925,"LINCOLN",0.00157133878064111,5079
"510",1925,"LITTLE RIVER",0.00392156862745098,5081
"511",1925,"LOGAN",0.00422498019540533,5083
"512",1925,"LONOKE",0.0478325859491779,5085
"513",1925,"MADISON",0.00246103363412633,5087
"514",1925,"MARION",0.0012202562538133,5089
"515",1925,"MILLER",0.00670640834575261,5091
"516",1925,"MISSISSIPPI",0.00795257374204743,5093
"517",1925,"MONROE",0.0145339652448657,5095
"518",1925,"MONTGOMERY",0.00311332503113325,5097
"519",1925,"NEVADA",0.00181433323253704,5099
"520",1925,"NEWTON",0.00164383561643836,5101
"521",1925,"OUACHITA",0.00371549893842887,5103
"522",1925,"PERRY",0.000851788756388416,5105
"523",1925,"PHILLIPS",0.00764147046674928,5107
"524",1925,"PIKE",0.0219064535227946,5109
"525",1925,"POINSETT",0.062582056892779,5111
"526",1925,"POLK",0.00240038406144983,5113
"527",1925,"POPE",0.00207630417856216,5115
"528",1925,"PRAIRIE",0.138435081685297,5117
"529",1925,"PULASKI",0.0215730337078652,5119
"530",1925,"RANDOLPH",0.0143620574482298,5121
"531",1925,"ST FRANCIS",0.0137166478767381,5123
"532",1925,"SALINE",0.0186851211072664,5125
"533",1925,"SCOTT",0.00208008320332813,5127
"534",1925,"SEARCY",0.00228937728937729,5129
"535",1925,"SEBASTIAN",0.00715912788805727,5131
"536",1925,"SEVIER",0.00220945647370747,5133
"537",1925,"SHARP",0.00906344410876133,5135
"538",1925,"STONE",0.00252206809583859,5137
"539",1925,"UNION",0.00337204945672537,5139
"540",1925,"VAN BUREN",0,5141
"541",1925,"WASHINGTON",0.0199395770392749,5143
"542",1925,"WHITE",0.00325732899022801,5145
"543",1925,"WOODRUFF",0.0208858480374505,5147
"544",1925,"YELL",0.00514285714285714,5149
"995",1925,"APACHE",0.0184873949579832,4001
"996",1925,"COCHISE",0.0281543274244004,4003
"997",1925,"COCONINO",0.0579216354344123,4005
"998",1925,"GILA",0.00578034682080925,4007
"999",1925,"GRAHAM",0.0529875986471251,4009
"1000",1925,"GREENLEE",0.0170212765957447,4011
"1001",1925,"MARICOPA",0.196472925981123,4013
"1002",1925,"MOHAVE",0.0144230769230769,4015
"1003",1925,"NAVAJO",0.0198511166253102,4017
"1004",1925,"PIMA",0.0998080614203455,4019
"1005",1925,"PINAL",0.178477690288714,4021
"1006",1925,"SANTA CRUZ",0.0897959183673469,4023
"1007",1925,"YAVAPAI",0.064207650273224,4025
"1008",1925,"YUMA",0.181683899556869,4027
"1093",1925,"ALAMEDA",0.0787551603683709,6001
"1094",1925,"ALPINE",0.0869565217391304,6003
"1095",1925,"AMADOR",0.0662983425414365,6005
"1096",1925,"BUTTE",0.298174442190669,6007
"1097",1925,"CALAVERAS",0.0369774919614148,6009
"1098",1925,"COLUSA",0.464442493415277,6011
"1099",1925,"CONTRA COSTA",0.212074303405573,6013
"1100",1925,"DEL NORTE",0.196078431372549,6015
"1101",1925,"EL DORADO",0.0520951302378256,6017
"1102",1925,"FRESNO",0.162014911106863,6019
"1103",1925,"GLENN",0.301165803108808,6021
"1104",1925,"HUMBOLDT",0.104074402125775,6023
"1105",1925,"IMPERIAL",0.242243810717643,6025
"1106",1925,"INYO",0.0954356846473029,6027
"1107",1925,"KERN",0.201933404940924,6029
"1108",1925,"KINGS",0.18524798643493,6031
"1109",1925,"LAKE",0.201431492842536,6033
"1110",1925,"LASSEN",0.145882352941176,6035
"1111",1925,"LOS ANGELES",0.176157014780712,6037
"1112",1925,"MADERA",0.15281812899477,6039
"1113",1925,"MARIN",0.111695137976347,6041
"1114",1925,"MARIPOSA",0.105072463768116,6043
"1115",1925,"MENDOCINO",0.135986733001658,6045
"1116",1925,"MERCED",0.166039763567974,6047
"1117",1925,"MODOC",0.104477611940299,6049
"1118",1925,"MONO",0.120879120879121,6051
"1119",1925,"MONTEREY",0.302289281997919,6053
"1120",1925,"NAPA",0.235921754593954,6055
"1121",1925,"NEVADA",0.0367647058823529,6057
"1122",1925,"ORANGE",0.374832064487237,6059
"1123",1925,"PLACER",0.133977900552486,6061
"1124",1925,"PLUMAS",0.149171270718232,6063
"1125",1925,"RIVERSIDE",0.18125,6065
"1126",1925,"SACRAMENTO",0.250956388676358,6067
"1127",1925,"SAN BENITO",0.318956870611836,6069
"1128",1925,"SAN BERNARDINO",0.157977883096367,6071
"1129",1925,"SAN DIEGO",0.126039828585833,6073
"1130",1925,"SAN FRANCISCO",0,6075
"1131",1925,"SAN JOAQUIN",0.281205673758865,6077
"1132",1925,"SAN LUIS OBISPO",0.186861313868613,6079
"1133",1925,"SAN MATEO",0.164453524004086,6081
"1134",1925,"SANTA BARBARA",0.34556126192223,6083
"1135",1925,"SANTA CLARA",0.312832303491881,6085
"1136",1925,"SANTA CRUZ",0.0851254480286738,6087
"1137",1925,"SHASTA",0.095397489539749,6089
"1138",1925,"SIERRA",0.176470588235294,6091
"1139",1925,"SISKIYOU",0.0955882352941176,6093
"1140",1925,"SOLANO",0.426412614980289,6095
"1141",1925,"SONOMA",0.18740157480315,6097
"1142",1925,"STANISLAUS",0.138883523276029,6099
"1143",1925,"SUTTER",0.620425029515939,6101
"1144",1925,"TEHAMA",0.185434173669468,6103
"1145",1925,"TRINITY",0.0269058295964126,6105
"1146",1925,"TULARE",0.31508584294962,6107
"1147",1925,"TUOLUMNE",0.0242214532871972,6109
"1148",1925,"VENTURA",0.56709168184578,6111
"1149",1925,"YOLO",0.478941684665227,6113
"1150",1925,"YUBA",0.322443181818182,6115
"1497",1925,"ADAMS",0.137213027229044,8001
"1498",1925,"ALAMOSA",0.126666666666667,8003
"1499",1925,"ARAPAHOE",0.148211243611584,8005
"1500",1925,"ARCHULETA",0.0151975683890578,8007
"1501",1925,"BACA",0.0697538100820633,8009
"1502",1925,"BENT",0.111111111111111,8011
"1503",1925,"BOULDER",0.103887399463807,8013
"1504",1925,"CHAFFEE",0.117408906882591,8015
"1505",1925,"CHEYENNE",0.264,8017
"1506",1925,"CLEAR CREEK",0.0625,8019
"1507",1925,"CONEJOS",0.0617647058823529,8021
"1508",1925,"COSTILLA",0.151975683890578,8023
"1509",1925,"CROWLEY",0.0514469453376206,8025
"1510",1925,"CUSTER",0.0572207084468665,8027
"1511",1925,"DELTA",0.0232273838630807,8029
"1512",1925,"DENVER",0.0130293159609121,8031
"1513",1925,"DOLORES",0.00564971751412429,8033
"1514",1925,"DOUGLAS",0.236907730673317,8035
"1515",1925,"EAGLE",0.114285714285714,8037
"1516",1925,"ELBERT",0.182669789227166,8039
"1517",1925,"EL PASO",0.100632911392405,8041
"1518",1925,"FREMONT",0.0124223602484472,8043
"1519",1925,"GARFIELD",0.0678879310344828,8045
"1520",1925,"GILPIN",0,8047
"1521",1925,"GRAND",0.0780669144981413,8049
"1522",1925,"GUNNISON",0.0139664804469274,8051
"1523",1925,"HINSDALE",0.0263157894736842,8053
"1524",1925,"HUERFANO",0.0837487537387837,8055
"1525",1925,"JACKSON",0.0128205128205128,8057
"1526",1925,"JEFFERSON",0.0492055356227576,8059
"1527",1925,"KIOWA",0.177745664739884,8061
"1528",1925,"KIT CARSON",0.250666666666667,8063
"1529",1925,"LAKE",0,8065
"1530",1925,"LA PLATA",0.0359712230215827,8067
"1531",1925,"LARIMER",0.121696035242291,8069
"1532",1925,"LAS ANIMAS",0.036026762738034,8071
"1533",1925,"LINCOLN",0.237685691946833,8073
"1534",1925,"LOGAN",0.201983298538622,8075
"1535",1925,"MESA",0.0313778990450205,8077
"1536",1925,"MINERAL",0.111111111111111,8079
"1537",1925,"MOFFAT",0.0730337078651685,8081
"1538",1925,"MONTEZUMA",0.0343406593406593,8083
"1539",1925,"MONTROSE",0.0513000702740689,8085
"1540",1925,"MORGAN",0.0502364066193853,8087
"1541",1925,"OTERO",0.062015503875969,8089
"1542",1925,"OURAY",0.037037037037037,8091
"1543",1925,"PARK",0.0319634703196347,8093
"1544",1925,"PHILLIPS",0.430604982206406,8095
"1545",1925,"PITKIN",0.0662650602409639,8097
"1546",1925,"PROWERS",0.137353433835846,8099
"1547",1925,"PUEBLO",0.0814863102998696,8101
"1548",1925,"RIO BLANCO",0.0900473933649289,8103
"1549",1925,"RIO GRANDE",0.192523364485981,8105
"1550",1925,"ROUTT",0.0671462829736211,8107
"1551",1925,"SAGUACHE",0.141618497109827,8109
"1552",1925,"SAN MIGUEL",0.0437158469945355,8113
"1553",1925,"SEDGWICK",0.262658227848101,8115
"1554",1925,"SUMMIT",0.0144927536231884,8117
"1555",1925,"TELLER",0.0645161290322581,8119
"1556",1925,"WASHINGTON",0.249495967741935,8121
"1557",1925,"WELD",0.13903743315508,8123
"1558",1925,"YUMA",0.149804602692141,8125
"1927",1925,"FAIRFIELD",0.0592527729130181,9001
"1928",1925,"HARTFORD",0.0930731288869826,9003
"1929",1925,"LITCHFIELD",0.0595065312046444,9005
"1930",1925,"MIDDLESEX",0.0387931034482759,9007
"1931",1925,"NEW HAVEN",0.102499094530967,9009
"1932",1925,"NEW LONDON",0.0388143966125618,9011
"1933",1925,"TOLLAND",0.0347607052896725,9013
"1934",1925,"WINDHAM",0.0286343612334802,9015
"1983",1925,"KENT",0.0828130134735458,10001
"1984",1925,"NEW CASTLE",0.122013218098627,10003
"1985",1925,"SUSSEX",0.0384981894415857,10005
"2004",1925,"ALACHUA",0.0132505175983437,12001
"2005",1925,"BAKER",0.00543478260869565,12003
"2006",1925,"BAY",0.0338983050847458,12005
"2007",1925,"BRADFORD/NEW RIVE",0.0193236714975845,12007
"2008",1925,"BREVARD/ST LUCIE",0.0916754478398314,12009
"2009",1925,"BROWARD",0.0755287009063444,12011
"2010",1925,"CALHOUN",0.0108024691358025,12013
"2011",1925,"CHARLOTTE",0.135135135135135,12015
"2012",1925,"CITRUS",0,12017
"2013",1925,"CLAY",0.0248618784530387,12019
"2014",1925,"COLLIER",0.0126582278481013,12021
"2015",1925,"COLUMBIA",0.00741350906095552,12023
"2016",1925,"DADE",0.185689948892675,12025
"2017",1925,"DE SOTO",0.21,12027
"2018",1925,"DIXIE",0,12029
"2019",1925,"DUVAL",0.0216271884654995,12031
"2020",1925,"ESCAMBIA",0.0238305383936452,12033
"2021",1925,"FLAGLER",0.146892655367232,12035
"2022",1925,"FRANKLIN",0,12037
"2023",1925,"GADSDEN",0.00784077201447527,12039
"2024",1925,"GLADES",0.216867469879518,12043
"2025",1925,"HAMILTON",0.0030060120240481,12047
"2026",1925,"HARDEE",0.0540540540540541,12049
"2027",1925,"HENDRY",0.0469798657718121,12051
"2028",1925,"HERNANDO/BENTON",0.0426666666666667,12053
"2029",1925,"HIGHLANDS",0.0896414342629482,12055
"2030",1925,"HILLSBOROUGH",0.0679062247372676,12057
"2031",1925,"HOLMES",0.00204918032786885,12059
"2032",1925,"JACKSON",0.00270416441319632,12063
"2033",1925,"JEFFERSON",0.00995024875621891,12065
"2034",1925,"LAFAYETTE",0,12067
"2035",1925,"LAKE",0.0782041998551774,12069
"2036",1925,"LEE",0.175491679273828,12071
"2037",1925,"LEON",0.00816802800466744,12073
"2038",1925,"LEVY",0.0162224797219003,12075
"2039",1925,"LIBERTY",0.00392156862745098,12077
"2040",1925,"MADISON",0.00297840655249442,12079
"2041",1925,"MANATEE",0.110509209100758,12081
"2042",1925,"MARION",0.0315296122709842,12083
"2043",1925,"MONROE",0,12087
"2044",1925,"NASSAU",0.0137795275590551,12089
"2045",1925,"OKALOOSA",0.0103092783505155,12091
"2046",1925,"OKEECHOBEE",0.188679245283019,12093
"2047",1925,"ORANGE/MOSQUITO",0.0721854304635762,12095
"2048",1925,"OSCEOLA",0.062015503875969,12097
"2049",1925,"PALM BEACH",0.24061433447099,12099
"2050",1925,"PASCO",0.0392156862745098,12101
"2051",1925,"PINELLAS",0.116,12103
"2052",1925,"POLK",0.0576923076923077,12105
"2053",1925,"PUTNAM",0.034020618556701,12107
"2054",1925,"ST JOHNS",0.154855643044619,12109
"2055",1925,"ST LUCIE",0.163302752293578,12111
"2056",1925,"SANTA ROSA",0.0129390018484288,12113
"2057",1925,"SARASOTA",0.134920634920635,12115
"2058",1925,"SEMINOLE",0.13193588162762,12117
"2059",1925,"SUMTER",0.0372129849564529,12119
"2060",1925,"SUWANNEE",0.00952380952380952,12121
"2061",1925,"TAYLOR",0.0021505376344086,12123
"2062",1925,"UNION",0.00859106529209622,12125
"2063",1925,"VOLUSIA",0.023447401774398,12127
"2064",1925,"WAKULLA",0,12129
"2065",1925,"WALTON",0.00670498084291188,12131
"2066",1925,"WASHINGTON",0.0115131578947368,12133
"2467",1925,"APPLING",0.000670690811535882,13001
"2468",1925,"ATKINSON",0,13003
"2469",1925,"BACON",0.0013262599469496,13005
"2470",1925,"BAKER",0.00101010101010101,13007
"2471",1925,"BALDWIN",0.0093071354705274,13009
"2472",1925,"BANKS",0.0182149362477231,13011
"2473",1925,"BARROW",0.0123820754716981,13013
"2474",1925,"BARTOW/CASS",0.0381996974281392,13015
"2475",1925,"BEN HILL",0.00315789473684211,13017
"2476",1925,"BERRIEN",0.00712589073634204,13019
"2477",1925,"BIBB",0.0271416454622561,13021
"2478",1925,"BLECKLEY",0.0248648648648649,13023
"2479",1925,"BRANTLEY",0.00145560407569141,13025
"2480",1925,"BROOKS",0.0145246478873239,13027
"2481",1925,"BRYAN",0.00156739811912226,13029
"2482",1925,"BULLOCH",0.00515316346979674,13031
"2483",1925,"BURKE",0.00326353005167256,13033
"2484",1925,"BUTTS",0.0199501246882793,13035
"2485",1925,"CALHOUN",0.00507982583454282,13037
"2486",1925,"CAMDEN",0.0238095238095238,13039
"2487",1925,"CAMPBELL",0.025528811086798,13041
"2488",1925,"CANDLER",0.00251466890192791,13043
"2489",1925,"CARROLL",0.00813504169208867,13045
"2490",1925,"CATOOSA",0.0305927342256214,13047
"2491",1925,"CHARLTON",0.0239520958083832,13049
"2492",1925,"CHATHAM",0.0281456953642384,13051
"2493",1925,"CHATTAHOOCHEE",0,13053
"2494",1925,"CHATTOOGA",0.047244094488189,13055
"2495",1925,"CHEROKEE",0.0171979865771812,13057
"2496",1925,"CLARKE",0.0255506607929515,13059
"2497",1925,"CLAY",0.0223300970873786,13061
"2498",1925,"CLAYTON",0.0249017038007864,13063
"2499",1925,"CLINCH",0.0159744408945687,13065
"2500",1925,"COBB",0.0159286396941701,13067
"2501",1925,"COFFEE",0.0108564535585042,13069
"2502",1925,"COLQUITT",0.013579781214636,13071
"2503",1925,"COLUMBIA",0.00988002822865208,13073
"2504",1925,"COOK",0.00169491525423729,13075
"2505",1925,"COWETA",0.0206232813932172,13077
"2506",1925,"CRAWFORD",0.0213358070500928,13079
"2507",1925,"CRISP",0.0165289256198347,13081
"2508",1925,"DADE",0.0267857142857143,13083
"2509",1925,"DAWSON",0.0252225519287834,13085
"2510",1925,"DECATUR",0.00534188034188034,13087
"2511",1925,"DE KALB",0.0253057781526782,13089
"2512",1925,"DODGE",0.00308641975308642,13091
"2513",1925,"DOOLY",0.0137289636846767,13093
"2514",1925,"DOUGHERTY",0.0753701211305518,13095
"2515",1925,"DOUGLAS",0.0116703136396791,13097
"2516",1925,"EARLY",0.00863185153215365,13099
"2517",1925,"ECHOLS",0,13101
"2518",1925,"EFFINGHAM",0.02002002002002,13103
"2519",1925,"ELBERT",0.0165441176470588,13105
"2520",1925,"EMANUEL",0.00208478109798471,13107
"2521",1925,"EVANS",0.00540540540540541,13109
"2522",1925,"FANNIN",0.00656598818122127,13111
"2523",1925,"FAYETTE",0.0120048019207683,13113
"2524",1925,"FLOYD",0.0328798185941043,13115
"2525",1925,"FORSYTH",0.029826464208243,13117
"2526",1925,"FRANKLIN",0.0177383592017738,13119
"2527",1925,"FULTON",0.0255885363357216,13121
"2528",1925,"GILMER",0.00223214285714286,13123
"2529",1925,"GLASCOCK",0.00141242937853107,13125
"2530",1925,"GLYNN",0.0246913580246914,13127
"2531",1925,"GORDON",0.0373878364905284,13129
"2532",1925,"GRADY",0.00460193281178095,13131
"2533",1925,"GREENE",0.0246781115879828,13133
"2534",1925,"GWINNETT",0.0195710455764075,13135
"2535",1925,"HABERSHAM",0.0532212885154062,13137
"2536",1925,"HALL",0.0148936170212766,13139
"2537",1925,"HANCOCK",0.0196850393700787,13141
"2538",1925,"HARALSON",0.00708061002178649,13143
"2539",1925,"HARRIS",0.00229226361031519,13145
"2540",1925,"HART",0.0277585010409438,13147
"2541",1925,"HEARD",0.00865800865800866,13149
"2542",1925,"HENRY",0.0291571753986333,13151
"2543",1925,"HOUSTON",0.0286554004408523,13153
"2544",1925,"IRWIN",0.00344589937973811,13155
"2545",1925,"JACKSON",0.0168350168350168,13157
"2546",1925,"JASPER",0.0469798657718121,13159
"2547",1925,"JEFF DAVIS",0.00454029511918275,13161
"2548",1925,"JEFFERSON",0.00875190258751903,13163
"2549",1925,"JENKINS",0.00588235294117647,13165
"2550",1925,"JOHNSON",0.00448430493273543,13167
"2551",1925,"JONES",0.0810488676996424,13169
"2552",1925,"LAMAR",0.0515873015873016,13171
"2553",1925,"LANIER",0.00194174757281553,13173
"2554",1925,"LAURENS",0.00687791697371653,13175
"2555",1925,"LEE",0.0519348268839104,13177
"2556",1925,"LIBERTY",0.013555787278415,13179
"2557",1925,"LINCOLN",0.00968523002421308,13181
"2558",1925,"LONG",0.00206185567010309,13183
"2559",1925,"LOWNDES",0.0118243243243243,13185
"2560",1925,"LUMPKIN",0.00792751981879955,13187
"2561",1925,"MCDUFFIE",0.00635424940428912,13189
"2562",1925,"MCINTOSH",0.0130151843817787,13191
"2563",1925,"MACON",0.0428648941942485,13193
"2564",1925,"MADISON",0.0186150409530901,13195
"2565",1925,"MARION",0.00387221684414327,13197
"2566",1925,"MERIWETHER",0.0171612441902038,13199
"2567",1925,"MILLER",0.0075885328836425,13201
"2568",1925,"MILTON",0.0173410404624277,13203
"2569",1925,"MITCHELL",0.006,13205
"2570",1925,"MONROE",0.00562248995983936,13207
"2571",1925,"MONTGOMERY",0.00881410256410256,13209
"2572",1925,"MORGAN",0.0417193426042984,13211
"2573",1925,"MURRAY",0.0473760932944606,13213
"2574",1925,"MUSCOGEE",0.0153846153846154,13215
"2575",1925,"NEWTON",0.0143003064351379,13217
"2576",1925,"OCONEE",0.0253061224489796,13219
"2577",1925,"OGLETHORPE",0.0272769301895515,13221
"2578",1925,"PAULDING",0.00455062571103527,13223
"2579",1925,"PEACH",0.1392,13225
"2580",1925,"PICKENS",0.014336917562724,13227
"2581",1925,"PIERCE",0.00438212094653812,13229
"2582",1925,"PIKE",0.0197250448296473,13231
"2583",1925,"POLK",0.0258064516129032,13233
"2584",1925,"PULASKI",0.0152817574021012,13235
"2585",1925,"PUTNAM",0.0245979186376537,13237
"2586",1925,"QUITMAN",0.018796992481203,13239
"2587",1925,"RABUN",0.0184331797235023,13241
"2588",1925,"RANDOLPH",0.00887812752219532,13243
"2589",1925,"RICHMOND",0.0278357689631176,13245
"2590",1925,"ROCKDALE",0.00949367088607595,13247
"2591",1925,"SCHLEY",0.0147299509001637,13249
"2592",1925,"SCREVEN",0.0041958041958042,13251
"2593",1925,"SEMINOLE",0.0128354725787631,13253
"2594",1925,"SPALDING",0.0538519072550486,13255
"2595",1925,"STEPHENS",0.0174291938997821,13257
"2596",1925,"STEWART",0.0180505415162455,13259
"2597",1925,"SUMTER",0.0215538847117795,13261
"2598",1925,"TALBOT",0.0269320843091335,13263
"2599",1925,"TALIAFERRO",0.015732546705998,13265
"2600",1925,"TATTNALL",0.00338600451467269,13267
"2601",1925,"TAYLOR",0.0132061628760088,13269
"2602",1925,"TELFAIR",0.00422832980972516,13271
"2603",1925,"TERRELL",0.0096551724137931,13273
"2604",1925,"THOMAS",0.009391771019678,13275
"2605",1925,"TIFT",0.00873362445414847,13277
"2606",1925,"TOOMBS",0.00188205771643664,13279
"2607",1925,"TOWNS",0.00454545454545455,13281
"2608",1925,"TREUTLEN",0.0124333925399645,13283
"2609",1925,"TROUP",0.0168697282099344,13285
"2610",1925,"TURNER",0.0239013107170393,13287
"2611",1925,"TWIGGS",0.0149597238204833,13289
"2612",1925,"UNION",0.00649878147847279,13291
"2613",1925,"UPSON",0.0482388973966309,13293
"2614",1925,"WALKER",0.0303938356164384,13295
"2615",1925,"WALTON",0.0271559633027523,13297
"2616",1925,"WARE",0.00700116686114352,13299
"2617",1925,"WARREN",0.00231481481481481,13301
"2618",1925,"WASHINGTON",0.00596171948540948,13303
"2619",1925,"WAYNE",0.00461254612546125,13305
"2620",1925,"WEBSTER",0.00284090909090909,13307
"2621",1925,"WHEELER",0.00649953574744661,13309
"2622",1925,"WHITE",0.0186170212765957,13311
"2623",1925,"WHITFIELD",0.0213940648723257,13313
"2624",1925,"WILCOX",0.0117322291235335,13315
"2625",1925,"WILKES",0.0326271186440678,13317
"2626",1925,"WILKINSON",0.005,13319
"2627",1925,"WORTH",0.0125868055555556,13321
"3584",1925,"ADAIR",0.100095785440613,19001
"3585",1925,"ADAMS",0.0965677719604421,19003
"3586",1925,"ALLAMAKEE",0.0960111317254174,19005
"3587",1925,"APPANOOSE",0.0550541516245487,19007
"3588",1925,"AUDUBON",0.119909502262443,19009
"3589",1925,"BENTON",0.233267326732673,19011
"3590",1925,"BLACK HAWK",0.211970074812968,19013
"3591",1925,"BOONE",0.219570405727924,19015
"3592",1925,"BREMER",0.213658536585366,19017
"3593",1925,"BUCHANAN",0.109461179465422,19019
"3594",1925,"BUENA VISTA",0.255779636005903,19021
"3595",1925,"BUTLER",0.147266313932981,19023
"3596",1925,"CALHOUN",0.314243027888446,19025
"3597",1925,"CARROLL",0.208707998106957,19027
"3598",1925,"CASS",0.142724745134384,19029
"3599",1925,"CEDAR",0.176043557168784,19031
"3600",1925,"CERRO GORDO",0.195146111936602,19033
"3601",1925,"CHEROKEE",0.241582041688936,19035
"3602",1925,"CHICKASAW",0.0878048780487805,19037
"3603",1925,"CLARKE",0.0924702774108322,19039
"3604",1925,"CLAY",0.284424379232506,19041
"3605",1925,"CLAYTON",0.183447376995764,19043
"3606",1925,"CLINTON",0.184626700993012,19045
"3607",1925,"CRAWFORD",0.17330116606353,19047
"3608",1925,"DALLAS",0.265288544358312,19049
"3609",1925,"DAVIS",0.073207171314741,19051
"3610",1925,"DECATUR",0.0603448275862069,19053
"3611",1925,"DELAWARE",0.141648106904232,19055
